customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01701,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,29.94,367.04,Yes
CUST-01702,Male,0,Yes,No,13,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,66.23,860.88,No
CUST-01703,Female,0,No,No,72,No,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,68.42,4910.84,No
CUST-01704,Female,0,Yes,Yes,51,Yes,No phone service,DSL,No,No,Month-to-month,No,Mailed check,71.72,3624.04,Yes
CUST-01705,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,63.98,1181.5,Yes
CUST-01706,Female,0,No,No,7,Yes,No,DSL,No internet service,Yes,One year,Yes,Credit card,62.51,373.59,No
CUST-01707,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,28.91,1493.61,No
CUST-01708,Male,0,No,Yes,5,Yes,Yes,DSL,No,No internet service,One year,Yes,Bank transfer,50.38,286.84,Yes
CUST-01709,Male,0,No,No,7,Yes,No,DSL,No,No,One year,Yes,Bank transfer,69.84,533.45,No
CUST-01710,Female,1,No,Yes,14,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,48.84,698.48,No
CUST-01711,Female,0,Yes,No,67,No,No phone service,No,No internet service,No,Month-to-month,Yes,Electronic check,73.77,4930.31,No
CUST-01712,Female,1,Yes,Yes,4,Yes,Yes,No,No,No,One year,No,Mailed check,60.94,238.43,No
CUST-01713,Female,0,No,Yes,4,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Mailed check,60.71,313.35,No
CUST-01714,Female,1,Yes,No,21,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,71.22,1538.35,Yes
CUST-01715,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,79.55,664.87,No
CUST-01716,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,86.24,2199.64,Yes
CUST-01717,Male,0,Yes,Yes,19,Yes,Yes,DSL,No internet service,No,One year,No,Mailed check,120.0,2254.04,No
CUST-01718,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,90.91,1712.94,No
CUST-01719,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,20.59,93.39,Yes
CUST-01720,Female,0,No,Yes,4,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.48,57.96,Yes
CUST-01721,Female,0,Yes,No,55,No,No,DSL,No,No,Month-to-month,Yes,Electronic check,56.76,3156.54,No
CUST-01722,Male,0,Yes,No,69,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,42.11,3049.21,Yes
CUST-01723,Female,0,No,No,8,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,76.71,654.86,Yes
CUST-01724,Female,0,No,No,3,Yes,No,DSL,No,No,One year,Yes,Bank transfer,79.9,196.23,No
CUST-01725,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,50.49,125.58,No
CUST-01726,Female,0,No,Yes,29,No,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,100.69,2936.76,Yes
CUST-01727,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No internet service,Two year,No,Mailed check,108.63,4311.52,No
CUST-01728,Female,0,No,No,14,No,Yes,DSL,No,No,Two year,No,Bank transfer,18.0,254.44,No
CUST-01729,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,22.13,784.58,No
CUST-01730,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,97.92,3783.85,No
CUST-01731,Female,0,Yes,No,72,Yes,Yes,No,No,No,One year,No,Bank transfer,91.09,6497.6,Yes
CUST-01732,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,80.08,130.07,Yes
CUST-01733,Male,0,Yes,No,6,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,65.33,389.47,No
CUST-01734,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,61.91,163.58,No
CUST-01735,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,81.1,5126.6,No
CUST-01736,Male,0,Yes,No,50,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,70.29,3445.53,No
CUST-01737,Male,0,No,No,27,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,104.23,2819.46,No
CUST-01738,Male,0,No,No,2,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,44.56,72.66,No
CUST-01739,Male,1,No,No,10,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,65.54,635.71,Yes
CUST-01740,Male,0,No,No,11,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Bank transfer,91.71,962.85,Yes
CUST-01741,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,69.93,1774.66,No
CUST-01742,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,85.19,710.59,No
CUST-01743,Male,0,Yes,No,2,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,84.76,79.94,Yes
CUST-01744,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,52.25,2159.12,Yes
CUST-01745,Male,0,No,Yes,11,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,34.38,402.91,No
CUST-01746,Female,0,Yes,No,19,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,42.57,892.01,No
CUST-01747,Male,0,Yes,No,4,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,32.49,159.45,No
CUST-01748,Female,0,Yes,No,51,Yes,No,DSL,No internet service,No internet service,One year,Yes,Bank transfer,18.0,916.23,No
CUST-01749,Female,0,Yes,No,26,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,97.75,2565.2,Yes
CUST-01750,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,18.0,1277.33,No
CUST-01751,Female,1,No,Yes,21,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,120.0,2477.37,Yes
CUST-01752,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,49.17,3572.65,Yes
CUST-01753,Male,0,No,No,71,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Credit card,56.65,4037.85,No
CUST-01754,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,19.55,464.01,No
CUST-01755,Male,0,Yes,No,72,Yes,No,DSL,Yes,No internet service,Two year,No,Electronic check,76.54,5508.98,No
CUST-01756,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Two year,No,Credit card,57.17,644.44,No
CUST-01757,Female,1,No,No,14,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,66.83,981.63,Yes
CUST-01758,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,41.39,20.03,Yes
CUST-01759,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,79.42,2309.14,No
CUST-01760,Female,0,Yes,No,40,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,40.28,1670.16,Yes
CUST-01761,Female,0,No,No,47,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,67.36,3111.36,No
CUST-01762,Male,0,Yes,Yes,5,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.86,360.96,Yes
CUST-01763,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,108.54,1987.32,Yes
CUST-01764,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,89.18,537.87,Yes
CUST-01765,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,67.7,2287.8,No
CUST-01766,Female,0,No,No,5,Yes,No,DSL,Yes,No,One year,No,Electronic check,64.76,326.57,No
CUST-01767,Male,0,No,No,72,No,No phone service,DSL,No,No internet service,Month-to-month,Yes,Electronic check,74.4,5350.57,Yes
CUST-01768,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,88.0,754.37,Yes
CUST-01769,Female,0,Yes,No,11,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,42.67,455.12,Yes
CUST-01770,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,92.1,5549.43,Yes
CUST-01771,Female,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Credit card,36.89,724.11,No
CUST-01772,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card,78.69,140.86,No
CUST-01773,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,81.24,1702.51,No
CUST-01774,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card,44.85,97.54,Yes
CUST-01775,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,18.73,1367.26,No
CUST-01776,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,Yes,One year,No,Mailed check,57.06,1565.23,No
CUST-01777,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,18.0,154.09,Yes
CUST-01778,Female,0,Yes,Yes,26,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,1505.47,No
CUST-01779,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,27.55,89.46,No
CUST-01780,Male,0,Yes,No,51,No,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,120.0,6198.34,No
CUST-01781,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,96.76,6871.26,No
CUST-01782,Male,0,Yes,No,66,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Credit card,67.17,4483.12,No
CUST-01783,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,104.97,1362.41,No
CUST-01784,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,86.15,1096.92,No
CUST-01785,Male,1,No,No,1,Yes,No,Fiber optic,No internet service,No,Two year,No,Credit card,30.09,43.1,No
CUST-01786,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,One year,Yes,Electronic check,46.24,1574.47,No
CUST-01787,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card,95.88,2295.88,No
CUST-01788,Female,1,Yes,No,19,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Credit card,36.18,689.81,No
CUST-01789,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,76.86,5582.08,Yes
CUST-01790,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,85.24,548.85,Yes
CUST-01791,Male,1,No,No,1,Yes,No,No,No,No internet service,One year,Yes,Mailed check,57.18,30.81,No
CUST-01792,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card,69.57,144.92,Yes
CUST-01793,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,89.95,683.37,No
CUST-01794,Male,1,No,Yes,1,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,88.52,76.57,Yes
CUST-01795,Female,0,Yes,Yes,22,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.45,1700.24,No
CUST-01796,Female,0,No,No,12,Yes,No phone service,DSL,Yes,No,One year,Yes,Credit card,64.61,725.44,No
CUST-01797,Male,0,No,No,6,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,82.62,521.11,Yes
CUST-01798,Female,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,802.18,No
CUST-01799,Female,0,Yes,No,7,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,109.27,720.15,Yes
CUST-01800,Male,0,No,Yes,37,No,No,No,No,Yes,Two year,No,Credit card,61.02,2199.51,No
CUST-01801,Female,0,No,No,13,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,42.95,601.73,Yes
CUST-01802,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,82.98,1800.84,Yes
CUST-01803,Female,0,Yes,No,72,Yes,No phone service,No,No internet service,No,Month-to-month,No,Electronic check,82.14,6026.24,No
CUST-01804,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,35.71,31.49,Yes
CUST-01805,Female,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No,One year,No,Bank transfer,67.03,1476.85,No
CUST-01806,Female,1,No,No,61,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,66.12,4021.98,No
CUST-01807,Female,0,No,Yes,28,Yes,Yes,No,No,No,Month-to-month,No,Credit card,64.16,1725.97,No
CUST-01808,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,113.72,1066.56,Yes
CUST-01809,Female,0,Yes,No,16,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,64.4,1099.76,No
CUST-01810,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,One year,No,Mailed check,61.1,2266.49,No
CUST-01811,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,44.59,3072.09,No
CUST-01812,Male,1,No,No,1,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,40.25,65.15,Yes
CUST-01813,Male,0,No,No,2,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,76.76,220.15,No
CUST-01814,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,50.91,544.64,No
CUST-01815,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,59.36,474.31,Yes
CUST-01816,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,70.95,612.3,Yes
CUST-01817,Male,0,No,No,8,No,Yes,Fiber optic,No,No,One year,No,Mailed check,66.91,543.53,No
CUST-01818,Male,0,No,No,6,Yes,No phone service,No,No internet service,No,One year,No,Electronic check,69.05,475.93,No
CUST-01819,Female,1,No,Yes,4,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,68.94,295.66,Yes
CUST-01820,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,83.74,6058.77,Yes
CUST-01821,Female,0,No,Yes,4,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,120.0,369.06,Yes
CUST-01822,Male,1,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,One year,Yes,Credit card,101.88,748.16,Yes
CUST-01823,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Mailed check,54.13,485.38,Yes
CUST-01824,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No internet service,One year,No,Mailed check,101.47,7413.8,No
CUST-01825,Male,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,33.39,1532.52,Yes
CUST-01826,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,48.01,2336.16,No
CUST-01827,Male,0,Yes,No,3,Yes,No,No,No,No,Two year,Yes,Mailed check,86.21,352.97,Yes
CUST-01828,Female,0,Yes,Yes,57,Yes,No,DSL,No,Yes,One year,No,Bank transfer,85.28,4857.37,No
CUST-01829,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,83.05,1342.57,Yes
CUST-01830,Female,0,Yes,No,9,Yes,No,DSL,No internet service,Yes,Two year,Yes,Mailed check,47.29,356.46,No
CUST-01831,Male,0,No,No,27,Yes,Yes,No,Yes,Yes,One year,No,Credit card,47.5,1250.95,No
CUST-01832,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,68.93,3755.21,No
CUST-01833,Male,1,No,No,48,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,57.43,2747.51,No
CUST-01834,Male,1,No,No,70,Yes,No,DSL,Yes,No,Two year,No,Mailed check,91.65,6354.55,No
CUST-01835,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,One year,No,Mailed check,56.68,3994.93,Yes
CUST-01836,Female,1,Yes,No,8,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,55.8,451.73,Yes
CUST-01837,Female,1,Yes,Yes,17,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,18.0,232.6,Yes
CUST-01838,Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,91.26,127.65,Yes
CUST-01839,Male,0,Yes,No,67,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.67,5101.41,Yes
CUST-01840,Female,0,Yes,No,5,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,18.0,101.36,Yes
CUST-01841,Female,0,Yes,No,63,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,78.35,4949.2,Yes
CUST-01842,Male,0,Yes,No,12,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,52.96,524.48,No
CUST-01843,Male,1,Yes,No,14,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,88.28,1267.14,No
CUST-01844,Male,0,No,No,1,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,61.85,58.09,No
CUST-01845,Female,0,No,No,12,No,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card,40.87,514.38,Yes
CUST-01846,Female,0,Yes,No,70,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,116.87,8122.36,No
CUST-01847,Male,0,No,No,1,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,112.16,98.78,Yes
CUST-01848,Female,0,Yes,No,16,Yes,Yes,No,No,No,Two year,No,Electronic check,59.43,1012.43,No
CUST-01849,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card,76.18,38.07,No
CUST-01850,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,51.22,700.88,No
CUST-01851,Female,0,No,No,6,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,18.0,153.11,Yes
CUST-01852,Male,0,Yes,Yes,9,Yes,No,DSL,No internet service,No,Two year,No,Electronic check,104.53,975.58,Yes
CUST-01853,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer,41.07,2804.53,No
CUST-01854,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,103.21,1822.07,No
CUST-01855,Male,0,Yes,No,10,No,No,DSL,Yes,No,Month-to-month,No,Electronic check,85.92,851.4,Yes
CUST-01856,Male,0,No,No,28,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.61,2016.18,No
CUST-01857,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,63.77,207.14,No
CUST-01858,Female,0,Yes,No,9,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,86.04,726.7,Yes
CUST-01859,Male,0,Yes,No,25,Yes,No,No,Yes,No internet service,One year,No,Electronic check,37.09,925.22,No
CUST-01860,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No internet service,Yes,One year,No,Electronic check,105.03,919.59,No
CUST-01861,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,69.3,2558.26,Yes
CUST-01862,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,109.85,2333.84,Yes
CUST-01863,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,61.33,2836.91,Yes
CUST-01864,Female,0,No,No,72,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Credit card,69.28,4937.15,No
CUST-01865,Female,0,No,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,72.92,204.31,No
CUST-01866,Male,0,No,Yes,13,Yes,No phone service,No,No internet service,No,Month-to-month,No,Credit card,82.28,1090.09,Yes
CUST-01867,Female,1,No,No,12,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,119.33,1459.86,Yes
CUST-01868,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,51.86,271.29,Yes
CUST-01869,Female,0,No,Yes,53,Yes,No,No,No,Yes,One year,No,Electronic check,61.16,3236.83,No
CUST-01870,Female,0,Yes,No,45,No,Yes,DSL,No internet service,No,Two year,Yes,Electronic check,64.42,2909.6,No
CUST-01871,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,18.0,350.47,Yes
CUST-01872,Male,1,No,Yes,24,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,48.35,1088.29,No
CUST-01873,Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,50.3,35.83,No
CUST-01874,Female,0,Yes,No,25,Yes,Yes,No,No,No,One year,Yes,Bank transfer,120.0,3009.15,Yes
CUST-01875,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,72.75,3631.11,No
CUST-01876,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,79.8,2078.37,No
CUST-01877,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,20.94,177.84,Yes
CUST-01878,Female,0,No,No,35,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,63.12,2178.54,No
CUST-01879,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,93.08,1369.93,No
CUST-01880,Female,0,Yes,Yes,25,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,120.0,3028.08,No
CUST-01881,Male,1,No,Yes,21,Yes,No phone service,DSL,No,No internet service,Two year,No,Electronic check,44.47,783.26,No
CUST-01882,Male,0,No,No,15,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,18.0,272.53,No
CUST-01883,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,41.74,1612.76,No
CUST-01884,Female,1,No,No,68,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Mailed check,41.86,2773.84,No
CUST-01885,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,42.14,0.0,Yes
CUST-01886,Male,0,No,Yes,72,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,92.23,6684.39,Yes
CUST-01887,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card,75.28,1706.82,Yes
CUST-01888,Male,0,Yes,No,38,Yes,Yes,DSL,No,No internet service,One year,Yes,Credit card,31.15,1108.71,No
CUST-01889,Female,1,No,Yes,61,Yes,No,DSL,Yes,Yes,Two year,Yes,Credit card,107.49,6612.84,No
CUST-01890,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,120.0,2505.13,Yes
CUST-01891,Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,18.0,1015.67,No
CUST-01892,Male,0,No,No,6,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer,100.33,556.81,Yes
CUST-01893,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,Month-to-month,No,Credit card,59.9,295.86,Yes
CUST-01894,Male,0,Yes,Yes,34,Yes,No phone service,No,No,Yes,One year,No,Electronic check,36.74,1307.6,No
CUST-01895,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,21.34,1452.9,No
CUST-01896,Female,0,No,No,71,Yes,No,DSL,Yes,No internet service,One year,Yes,Bank transfer,51.42,3649.06,No
CUST-01897,Female,1,Yes,No,33,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,49.34,1582.27,Yes
CUST-01898,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,69.42,1608.81,Yes
CUST-01899,Female,0,Yes,Yes,12,Yes,No phone service,No,Yes,No internet service,One year,No,Mailed check,120.0,1435.12,No
CUST-01900,Female,0,No,Yes,72,Yes,No phone service,No,No,No,One year,Yes,Electronic check,49.76,3588.68,No
CUST-01901,Male,0,No,No,12,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,22.8,254.26,No
CUST-01902,Female,0,Yes,Yes,43,Yes,No,No,No,Yes,One year,Yes,Electronic check,55.09,2378.46,No
CUST-01903,Female,0,No,No,24,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.26,2217.04,No
CUST-01904,Female,0,No,Yes,30,Yes,No phone service,No,No,No internet service,One year,Yes,Bank transfer,57.57,1745.04,No
CUST-01905,Female,0,Yes,No,16,No,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,84.54,1409.46,Yes
CUST-01906,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,70.1,5037.69,No
CUST-01907,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,66.83,1810.7,Yes
CUST-01908,Male,1,No,No,72,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,112.62,8028.36,No
CUST-01909,Male,0,No,No,1,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,35.96,61.98,No
CUST-01910,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,33.78,958.41,Yes
